roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.8867,0.8333,5.2067,2.1833,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,27,6.7500,0.1092,4,branching,medium,single,4,3,dispersed,medium,3,high,1420486128,51d9466b-1ba9-4646-8257-1d21cb2ed954,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.6649,0.5000,8.8840,2.8616,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,22,5.5000,0.0885,4,branching,medium,single,4,3,dispersed,medium,3,high,549410503,03e8c72b-9c28-43b3-a50c-ba09195e3e3c,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.6319,1.0000,5.7741,2.4393,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,32,8.0000,0.1175,4,branching,medium,single,4,3,dispersed,medium,3,high,1904096671,cf9b7960-9d27-4554-a98d-f1fa9bb1a5ca,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.2896,1.0000,6.9323,2.5002,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,22,5.5000,0.0771,4,branching,medium,single,4,3,dispersed,medium,3,high,291543578,bf0dfd9e-5489-4b04-ae78-ba2facc60792,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.8291,0.3333,12.3243,2.0463,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,21,5.2500,0.0691,4,branching,medium,single,4,3,dispersed,medium,3,high,419614558,4f2e86c2-4b73-47fc-bf83-31eb686d4ad0,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.3712,0.5000,7.7969,2.7018,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,30,7.5000,0.1238,4,branching,medium,single,4,3,dispersed,medium,3,high,1670723378,ddd56f00-e94c-4f73-bc24-d6538d02d76f,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.4981,0.5000,8.5318,2.5491,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,28,7.0000,0.1168,4,branching,medium,single,4,3,dispersed,medium,3,high,1332735694,67351bd4-8ebd-4ac5-b552-24308cef799f,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.6478,1.0000,5.7510,2.2327,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,20,5.0000,0.0555,4,branching,medium,single,4,3,dispersed,medium,3,high,1434736273,7d591389-70df-411c-93e7-2948d4c04738,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.1566,0.6667,9.1922,1.7335,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,28,7.0000,0.1262,4,branching,medium,single,4,3,dispersed,medium,3,high,658801491,91fd5a9f-0848-4551-a1a2-9689a4125830,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.4703,0.3333,13.1465,2.0290,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,22,5.5000,0.0801,4,branching,medium,single,4,3,dispersed,medium,3,high,976521817,ae6b3203-494b-4066-b0ba-b923b393bced,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.8911,0.6667,9.6125,2.6642,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,22,5.5000,0.0688,4,branching,medium,single,4,3,dispersed,medium,3,high,1987841518,4b0f1708-0377-46ec-b3a4-cc53fe72fcc8,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.7440,0.5000,5.7979,1.9195,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,29,7.2500,0.0931,4,branching,medium,single,4,3,dispersed,medium,3,high,1176598233,17101d7a-983e-469a-82f0-3dbd27b59660,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.7040,1.0000,7.3901,1.8088,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,28,7.0000,0.0955,4,branching,medium,single,4,3,dispersed,medium,3,high,1215980676,6c2f7b68-d439-46b0-b6c2-111ae90e59be,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.1960,0.5000,10.8725,3.1177,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0502,4,branching,medium,single,4,3,dispersed,medium,3,high,1483513575,b07b0e33-0c1e-489d-8b69-aa1b4ae8d2ad,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0625,0.5000,14.1606,10.8176,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,27,6.7500,0.0999,4,branching,medium,single,4,3,dispersed,medium,3,high,1837726271,cb93662e-0aed-4f56-9500-1e7f2e128287,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.3823,1.0000,6.2085,2.6247,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,21,5.2500,0.0586,4,branching,medium,single,4,3,dispersed,medium,3,high,611609103,5c581ce7-7a4b-4fd5-86a2-16c83a3a7b68,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.8762,0.3333,16.0697,3.1209,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0476,4,branching,medium,single,4,3,dispersed,medium,3,high,1302726694,f2deb05a-d512-48f4-b641-59e526831230,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0186,1.0000,2.7398,1.8517,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,30,7.5000,0.0910,4,branching,medium,single,4,3,dispersed,medium,3,high,1726649195,2908d1db-866e-4631-a655-8ac0a0da0e28,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.0965,0.6667,9.8242,2.1568,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,26,6.5000,0.0763,4,branching,medium,single,4,3,dispersed,medium,3,high,334627498,4481c909-2f78-4205-8334-e27d27305642,true,,
4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.7294,0.6667,13.7990,11.3337,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,28,7.0000,0.0907,4,branching,medium,single,4,3,dispersed,medium,3,high,862573691,d450f16e-59ec-490a-8ce7-7968e10dd065,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1559,1.0000,6.1497,2.2593,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,22,5.5000,0.0783,4,branching,medium,single,4,3,dispersed,medium,3,high,2040852695,51625cea-8af7-4dca-9b2d-17750e3831ea,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.5896,0.6667,9.8283,2.5727,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,23,5.7500,0.0896,4,branching,medium,single,4,3,dispersed,medium,3,high,1685995120,bb080865-5184-4114-942e-0a1b314c8016,true,,
4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0169,0.8333,6.5197,2.5433,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,21,5.2500,0.0745,4,branching,medium,single,4,3,dispersed,medium,3,high,1744753294,8b354a1d-b301-4cd1-b271-878ba45ed85f,true,,
