scenarioId_A,scenarioId_B,graphEditDistance,entityPositionDistance,jaccardRoomConnectivity,roleDistributionDistance,depthProfileDistance,doorStateDistance,furnitureCountDistance
1322b659-2d86-4c00-a366-80d6ee3de151,87eae420-a7bd-4959-9776-57547c77ded6,0.0000,8.7523,1.0000,0.0000,0.0000,0.0000,0.0714
1322b659-2d86-4c00-a366-80d6ee3de151,572ce08c-67cc-4088-b295-eee9294270c9,2.0000,6.1036,0.5000,2.0000,2.0000,0.6667,0.1538
1322b659-2d86-4c00-a366-80d6ee3de151,f504b0c1-ca95-485a-b810-bdfb955dbe9d,2.0000,5.4572,0.5000,2.0000,2.0000,0.6667,0.1154
1322b659-2d86-4c00-a366-80d6ee3de151,054018e5-ff96-4397-8529-1c0ea2231ecb,2.0000,5.7313,0.5000,2.0000,2.0000,0.6667,0.1923
e3245c5e-c846-41d5-9578-04c15194059d,81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,2.0000,5.6379,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,5b537ac8-53f5-4603-b88c-b49251c7d743,0.0000,7.6174,1.0000,0.0000,0.0000,0.0000,0.0370
e3245c5e-c846-41d5-9578-04c15194059d,ad9063b4-f3ca-4394-ae49-12998ffc2953,0.0000,7.6701,1.0000,0.0000,0.0000,0.6667,0.1290
e3245c5e-c846-41d5-9578-04c15194059d,98d0de61-1e43-4d11-843b-b65b40b4a310,0.0000,6.7660,1.0000,0.0000,0.0000,0.0000,0.0690
e3245c5e-c846-41d5-9578-04c15194059d,d489175a-a2b9-4275-a844-c0a7595f6c6c,2.0000,11.5807,0.5000,2.0000,2.0000,0.6667,0.2963
e3245c5e-c846-41d5-9578-04c15194059d,d33f54a2-04be-4ddf-a932-257726c5ba45,2.0000,6.6559,0.5000,2.0000,2.0000,0.0000,0.1852
e3245c5e-c846-41d5-9578-04c15194059d,81e95390-a08c-4c32-874a-b5e8a480db8b,2.0000,5.2472,0.5000,2.0000,2.0000,0.0000,0.0741
e3245c5e-c846-41d5-9578-04c15194059d,822d2d7b-26f6-4792-b0c0-e12d1539680d,2.0000,9.8981,0.5000,2.0000,2.0000,0.6667,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,2d9b2d41-ad5a-434a-83ba-06a066c79187,0.0000,7.9714,1.0000,0.0000,0.0000,0.6667,0.1000
e3245c5e-c846-41d5-9578-04c15194059d,efc2921a-beff-435b-a8d6-3ba997f3695f,0.0000,11.5788,1.0000,0.0000,0.0000,0.6667,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,f31bcd1e-36c2-41fb-a0e6-4c4ca364699a,2.0000,9.6507,0.5000,2.0000,2.0000,0.6667,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,5e082587-4d94-4d58-97b7-6e3c3eb1ddae,2.0000,10.3033,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,bea258d2-99c3-4e01-93ff-a2f0c8383986,2.0000,8.6120,0.5000,2.0000,2.0000,0.0000,0.1111
e3245c5e-c846-41d5-9578-04c15194059d,c1dc3dfc-38d8-4c78-b921-02c2af7fa64c,0.0000,5.4564,1.0000,0.0000,0.0000,0.6667,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,ef9ce2e6-61f7-40f9-9983-3d6b566c76a0,0.0000,8.9604,1.0000,0.0000,0.0000,0.6667,0.0370
e3245c5e-c846-41d5-9578-04c15194059d,b3f89901-90e1-41c7-8128-d7df953fcd16,0.0000,7.7361,1.0000,0.0000,0.0000,0.6667,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,60159ef5-b436-4987-b518-fb7784d75295,2.0000,5.5823,0.5000,2.0000,2.0000,0.0000,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,136b309a-3b88-4ba0-a930-08fcb3a43e10,2.0000,5.6488,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,14a7780e-4a88-4380-ac25-a5ac86cae5f8,2.0000,10.1223,0.5000,2.0000,2.0000,0.6667,0.0741
e3245c5e-c846-41d5-9578-04c15194059d,a8f6ffa1-96ae-4a1c-a5f2-b42e86d8b134,0.0000,11.1371,1.0000,0.0000,0.0000,0.0000,0.0357
e3245c5e-c846-41d5-9578-04c15194059d,5562fe35-4fea-4bad-8b73-095ca7b233bf,2.0000,12.1103,0.5000,2.0000,2.0000,0.6667,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,d6419248-aa52-4902-b7f2-752b9213f72a,0.0000,5.1592,1.0000,0.0000,0.0000,0.6667,0.0690
e3245c5e-c846-41d5-9578-04c15194059d,850b4382-6847-469f-800c-83f54a788322,0.0000,10.7281,1.0000,0.0000,0.0000,0.6667,0.0370
e3245c5e-c846-41d5-9578-04c15194059d,8a1d116e-336e-4047-a8f2-f8d1ad381ec5,2.0000,10.3649,0.5000,2.0000,2.0000,0.6667,0.0741
e3245c5e-c846-41d5-9578-04c15194059d,4449d07e-de4e-4e14-91c5-12d6c6243783,2.0000,13.7128,0.5000,2.0000,2.0000,0.6667,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,96382cd9-0225-4c6a-83a7-8102d81f4a9f,2.0000,15.4863,0.5000,2.0000,2.0000,0.0000,0.1111
e3245c5e-c846-41d5-9578-04c15194059d,48852052-2ff7-40bc-95f5-2447c238356b,0.0000,3.5768,1.0000,0.0000,0.0000,0.6667,0.0690
e3245c5e-c846-41d5-9578-04c15194059d,21733712-9af9-42c5-81e7-b27afb513afc,2.0000,9.8220,0.5000,2.0000,2.0000,0.6667,0.1852
e3245c5e-c846-41d5-9578-04c15194059d,ebc7f9c0-d6a0-4a83-b0d2-85294936a0de,2.0000,10.6811,0.5000,2.0000,2.0000,0.0000,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,ece03f20-c6d3-4de3-892c-f466e8c9dfdd,2.0000,5.1651,0.5000,2.0000,2.0000,0.6667,0.3333
e3245c5e-c846-41d5-9578-04c15194059d,5d7e66fd-567c-4c7b-bad1-721092a0f093,0.0000,9.5796,1.0000,0.0000,0.0000,0.6667,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,08081778-6a61-4d7c-b10d-3e7d38db69cd,2.0000,6.1262,0.5000,2.0000,2.0000,0.0000,0.1111
e3245c5e-c846-41d5-9578-04c15194059d,80bc45df-c560-4d47-ade6-b68a09c0ed3e,2.0000,7.2481,0.5000,2.0000,2.0000,0.6667,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,5a90809f-6635-4db4-9ca8-e2d8d99fda4b,2.0000,5.1812,0.5000,2.0000,2.0000,0.6667,0.1111
e3245c5e-c846-41d5-9578-04c15194059d,b67086b5-e728-48d9-9599-2e9fc7198c9f,0.0000,10.3331,1.0000,0.0000,0.0000,0.6667,0.1111
e3245c5e-c846-41d5-9578-04c15194059d,5ddaa87a-fa2d-40e6-ace8-81ffbf6e2fc4,0.0000,6.3858,1.0000,0.0000,0.0000,0.6667,0.0357
e3245c5e-c846-41d5-9578-04c15194059d,3d3d0b22-bfab-4069-b22a-4e027bd1febb,2.0000,14.8175,0.5000,2.0000,2.0000,0.6667,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,a2858996-b002-4456-bbb5-1c3ac7566d9b,2.0000,15.0286,0.5000,2.0000,2.0000,0.6667,0.1111
e3245c5e-c846-41d5-9578-04c15194059d,91c12e9e-fe4f-4684-963e-f538982541fc,0.0000,8.8838,1.0000,0.0000,0.0000,0.6667,0.0741
e3245c5e-c846-41d5-9578-04c15194059d,0ef03ad8-f62d-4752-b507-5efda0becd0e,2.0000,13.7482,0.5000,2.0000,2.0000,0.6667,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,0672d10d-ab7c-4493-84c7-2aa11711d26b,2.0000,5.3934,0.5000,2.0000,2.0000,0.6667,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,27985a29-cee6-416f-9d9b-7ac51474e36f,2.0000,10.4995,0.5000,2.0000,2.0000,0.0000,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,ace910eb-2432-43dd-ad74-fc672c94d154,0.0000,3.2492,1.0000,0.0000,0.0000,0.6667,0.0741
e3245c5e-c846-41d5-9578-04c15194059d,d722ffec-cb10-45da-befc-3b7458863572,2.0000,10.4450,0.5000,2.0000,2.0000,0.0000,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,08da8d11-8b6f-47e6-81e0-0963d7ad3da4,2.0000,9.7578,0.5000,2.0000,2.0000,0.0000,0.3333
e3245c5e-c846-41d5-9578-04c15194059d,e0f7b541-419e-4414-8ad3-fc6647f23b72,0.0000,10.1442,1.0000,0.0000,0.0000,0.0000,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,80a9e1da-96e2-4114-a0a8-e18086e7da9b,2.0000,10.0650,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,10c475d7-eb75-4a0f-8ec6-de4fe54142ed,2.0000,6.6626,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,5e2e7f48-e6d2-4d88-96af-5b18724aafad,2.0000,8.9730,0.5000,2.0000,2.0000,0.0000,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,eca0ef3c-dbfc-4391-a1eb-339ba4d2a82e,2.0000,7.5104,0.5000,2.0000,2.0000,0.6667,0.0370
e3245c5e-c846-41d5-9578-04c15194059d,6dc8d981-0a3d-4461-90ab-11fa1c9ec1da,2.0000,5.4495,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,328e5343-e976-488c-bf14-a30268621841,2.0000,7.8552,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,43c78079-ff88-44ea-aa1e-4b9ed94d536c,2.0000,9.2343,0.5000,2.0000,2.0000,0.6667,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,fa6ecf81-48b4-4a6c-b5b5-71cd75acb29e,0.0000,8.6980,1.0000,0.0000,0.0000,0.6667,0.0357
e3245c5e-c846-41d5-9578-04c15194059d,8169d177-40e8-4c5c-af1f-0fc39a0dde0e,2.0000,8.2068,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,2d226ec9-f908-4d16-8880-273e7653815f,2.0000,8.1310,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,ef44e94c-8c97-4637-bddc-0bd1e0e86ba2,0.0000,6.3133,1.0000,0.0000,0.0000,0.0000,0.0741
e3245c5e-c846-41d5-9578-04c15194059d,23529de5-e09c-4bb4-8b9d-c43f269eda07,2.0000,14.4434,0.5000,2.0000,2.0000,0.6667,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,be25013e-4d07-4542-b016-43be097f1c69,2.0000,3.2650,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,032c3188-b908-41b0-8c9f-cad468487425,2.0000,8.4990,0.5000,2.0000,2.0000,0.0000,0.0370
e3245c5e-c846-41d5-9578-04c15194059d,2c14a5a0-7973-4c51-b110-aaa1eadda233,2.0000,8.0775,0.5000,2.0000,2.0000,0.0000,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,0b51b4e0-6599-4643-b66b-4734c4da0139,0.0000,11.7673,1.0000,0.0000,0.0000,0.6667,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,a41afa50-af78-4d35-b287-1472bceecd7a,0.0000,7.5844,1.0000,0.0000,0.0000,0.0000,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,33cc7af9-4489-4b3a-98f3-22346fc63f32,0.0000,5.3084,1.0000,0.0000,0.0000,0.6667,0.0741
e3245c5e-c846-41d5-9578-04c15194059d,b48e2188-35a7-40d0-8629-ec5284eeec70,0.0000,8.0915,1.0000,0.0000,0.0000,0.0000,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,49adf182-8855-47e4-8866-f673f2b8d0bc,2.0000,10.9610,0.5000,2.0000,2.0000,0.6667,0.1852
e3245c5e-c846-41d5-9578-04c15194059d,df100231-12ea-4b24-8abf-9148301cd4ca,0.0000,7.1991,1.0000,0.0000,0.0000,0.6667,0.1563
e3245c5e-c846-41d5-9578-04c15194059d,837f55da-771b-4dfc-a7c5-28d37262b270,2.0000,14.3698,0.5000,2.0000,2.0000,0.6667,0.1852
e3245c5e-c846-41d5-9578-04c15194059d,d5f5e020-0d59-4925-943b-8986d357d49a,2.0000,8.8065,0.5000,2.0000,2.0000,0.6667,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,d3690318-06d1-40f7-9ea0-017bcc5ca9ad,0.0000,7.1380,1.0000,0.0000,0.0000,0.6667,0.1000
e3245c5e-c846-41d5-9578-04c15194059d,403d27c7-e95f-435a-88c5-454e9ee5d314,0.0000,9.4301,1.0000,0.0000,0.0000,0.0000,0.0357
e3245c5e-c846-41d5-9578-04c15194059d,812fb4d8-badd-4b29-b584-880140769ba4,2.0000,8.0005,0.5000,2.0000,2.0000,0.0000,0.2593
e3245c5e-c846-41d5-9578-04c15194059d,689a771f-e45b-4078-8de9-13c652479c46,2.0000,5.5750,0.5000,2.0000,2.0000,0.0000,0.0357
e3245c5e-c846-41d5-9578-04c15194059d,96640a3c-e654-4d64-984b-efdd3792483d,2.0000,12.5066,0.5000,2.0000,2.0000,0.6667,0.1852
e3245c5e-c846-41d5-9578-04c15194059d,a7b55851-ac3a-4058-9047-e43c1967d6d5,2.0000,12.0803,0.5000,2.0000,2.0000,0.6667,0.1852
e3245c5e-c846-41d5-9578-04c15194059d,be6aee86-a40e-4744-9c2e-b047d427d0e8,0.0000,5.5965,1.0000,0.0000,0.0000,0.0000,0.0690
e3245c5e-c846-41d5-9578-04c15194059d,950976c7-b655-400e-ae94-6f403ff32032,0.0000,10.1698,1.0000,0.0000,0.0000,0.6667,0.0357
e3245c5e-c846-41d5-9578-04c15194059d,765b5af7-f1cc-4286-9d11-ca2c397d91d1,2.0000,14.3247,0.5000,2.0000,2.0000,0.6667,0.3704
e3245c5e-c846-41d5-9578-04c15194059d,9867a394-960f-48d6-b747-92a520c34b14,0.0000,11.1581,1.0000,0.0000,0.0000,0.6667,0.0000
e3245c5e-c846-41d5-9578-04c15194059d,75b287c3-cab8-4fe3-8a13-09790f60718c,2.0000,11.4643,0.5000,2.0000,2.0000,0.6667,0.2222
e3245c5e-c846-41d5-9578-04c15194059d,de471e97-0a66-4c7e-a8fc-2624492d1386,2.0000,9.2414,0.5000,2.0000,2.0000,0.6667,0.2963
e3245c5e-c846-41d5-9578-04c15194059d,226e59b5-85b6-44a5-a466-a8fa04179a88,0.0000,12.1315,1.0000,0.0000,0.0000,0.6667,0.1000
e3245c5e-c846-41d5-9578-04c15194059d,91f77aab-c6ff-4073-a136-b2a7e46b7d5a,0.0000,8.3430,1.0000,0.0000,0.0000,0.6667,0.0370
e3245c5e-c846-41d5-9578-04c15194059d,87eae420-a7bd-4959-9776-57547c77ded6,0.0000,4.7039,1.0000,0.0000,0.0000,0.6667,0.0357
e3245c5e-c846-41d5-9578-04c15194059d,572ce08c-67cc-4088-b295-eee9294270c9,2.0000,7.6574,0.5000,2.0000,2.0000,0.0000,0.1852
e3245c5e-c846-41d5-9578-04c15194059d,f504b0c1-ca95-485a-b810-bdfb955dbe9d,2.0000,10.4350,0.5000,2.0000,2.0000,0.0000,0.1481
e3245c5e-c846-41d5-9578-04c15194059d,054018e5-ff96-4397-8529-1c0ea2231ecb,2.0000,7.9011,0.5000,2.0000,2.0000,0.0000,0.2222
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,5b537ac8-53f5-4603-b88c-b49251c7d743,2.0000,6.7733,0.5000,2.0000,2.0000,0.0000,0.1154
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,ad9063b4-f3ca-4394-ae49-12998ffc2953,2.0000,8.5833,0.5000,2.0000,2.0000,0.6667,0.2581
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,98d0de61-1e43-4d11-843b-b65b40b4a310,2.0000,7.6787,0.5000,2.0000,2.0000,0.0000,0.2069
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,d489175a-a2b9-4275-a844-c0a7595f6c6c,0.0000,11.3704,1.0000,0.0000,0.0000,0.6667,0.1739
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,d33f54a2-04be-4ddf-a932-257726c5ba45,0.0000,7.9601,1.0000,0.0000,0.0000,0.0000,0.0435
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,81e95390-a08c-4c32-874a-b5e8a480db8b,0.0000,4.9319,1.0000,0.0000,0.0000,0.0000,0.0800
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,822d2d7b-26f6-4792-b0c0-e12d1539680d,0.0000,11.4407,1.0000,0.0000,0.0000,0.6667,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,2d9b2d41-ad5a-434a-83ba-06a066c79187,2.0000,6.8895,0.5000,2.0000,2.0000,0.6667,0.2333
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,efc2921a-beff-435b-a8d6-3ba997f3695f,2.0000,9.8349,0.5000,2.0000,2.0000,0.6667,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,f31bcd1e-36c2-41fb-a0e6-4c4ca364699a,0.0000,11.4582,1.0000,0.0000,0.0000,0.6667,0.0870
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,5e082587-4d94-4d58-97b7-6e3c3eb1ddae,0.0000,8.5105,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,bea258d2-99c3-4e01-93ff-a2f0c8383986,0.0000,7.0888,1.0000,0.0000,0.0000,0.0000,0.0417
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,c1dc3dfc-38d8-4c78-b921-02c2af7fa64c,2.0000,8.7315,0.5000,2.0000,2.0000,0.6667,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,ef9ce2e6-61f7-40f9-9983-3d6b566c76a0,2.0000,12.6386,0.5000,2.0000,2.0000,0.6667,0.1154
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,b3f89901-90e1-41c7-8128-d7df953fcd16,2.0000,6.5674,0.5000,2.0000,2.0000,0.6667,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,60159ef5-b436-4987-b518-fb7784d75295,0.0000,7.2892,1.0000,0.0000,0.0000,0.0000,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,136b309a-3b88-4ba0-a930-08fcb3a43e10,0.0000,7.1989,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,14a7780e-4a88-4380-ac25-a5ac86cae5f8,0.0000,8.8434,1.0000,0.0000,0.0000,0.6667,0.0800
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,a8f6ffa1-96ae-4a1c-a5f2-b42e86d8b134,2.0000,10.7439,0.5000,2.0000,2.0000,0.0000,0.1786
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,5562fe35-4fea-4bad-8b73-095ca7b233bf,0.0000,11.1365,1.0000,0.0000,0.0000,0.6667,0.0870
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,d6419248-aa52-4902-b7f2-752b9213f72a,2.0000,7.9417,0.5000,2.0000,2.0000,0.6667,0.2069
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,850b4382-6847-469f-800c-83f54a788322,2.0000,10.5214,0.5000,2.0000,2.0000,0.6667,0.1154
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,8a1d116e-336e-4047-a8f2-f8d1ad381ec5,0.0000,13.6128,1.0000,0.0000,0.0000,0.6667,0.0800
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,4449d07e-de4e-4e14-91c5-12d6c6243783,0.0000,13.9573,1.0000,0.0000,0.0000,0.6667,0.0870
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,96382cd9-0225-4c6a-83a7-8102d81f4a9f,0.0000,15.6318,1.0000,0.0000,0.0000,0.0000,0.0417
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,48852052-2ff7-40bc-95f5-2447c238356b,2.0000,7.5644,0.5000,2.0000,2.0000,0.6667,0.2069
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,21733712-9af9-42c5-81e7-b27afb513afc,0.0000,12.7619,1.0000,0.0000,0.0000,0.6667,0.0435
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,ebc7f9c0-d6a0-4a83-b0d2-85294936a0de,0.0000,9.2642,1.0000,0.0000,0.0000,0.0000,0.0870
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,ece03f20-c6d3-4de3-892c-f466e8c9dfdd,0.0000,6.7461,1.0000,0.0000,0.0000,0.6667,0.2174
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,5d7e66fd-567c-4c7b-bad1-721092a0f093,2.0000,9.9894,0.5000,2.0000,2.0000,0.6667,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,08081778-6a61-4d7c-b10d-3e7d38db69cd,0.0000,8.8911,1.0000,0.0000,0.0000,0.0000,0.0417
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,80bc45df-c560-4d47-ade6-b68a09c0ed3e,0.0000,10.0742,1.0000,0.0000,0.0000,0.6667,0.0870
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,5a90809f-6635-4db4-9ca8-e2d8d99fda4b,0.0000,6.7785,1.0000,0.0000,0.0000,0.6667,0.0417
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,b67086b5-e728-48d9-9599-2e9fc7198c9f,2.0000,12.6365,0.5000,2.0000,2.0000,0.6667,0.0417
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,5ddaa87a-fa2d-40e6-ace8-81ffbf6e2fc4,2.0000,7.9232,0.5000,2.0000,2.0000,0.6667,0.1786
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,3d3d0b22-bfab-4069-b22a-4e027bd1febb,0.0000,14.8035,1.0000,0.0000,0.0000,0.6667,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,a2858996-b002-4456-bbb5-1c3ac7566d9b,0.0000,15.0621,1.0000,0.0000,0.0000,0.6667,0.0417
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,91c12e9e-fe4f-4684-963e-f538982541fc,2.0000,10.2996,0.5000,2.0000,2.0000,0.6667,0.0800
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,0ef03ad8-f62d-4752-b507-5efda0becd0e,0.0000,13.8504,1.0000,0.0000,0.0000,0.6667,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,0672d10d-ab7c-4493-84c7-2aa11711d26b,0.0000,8.0397,1.0000,0.0000,0.0000,0.6667,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,27985a29-cee6-416f-9d9b-7ac51474e36f,0.0000,11.8863,1.0000,0.0000,0.0000,0.0000,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,ace910eb-2432-43dd-ad74-fc672c94d154,2.0000,5.8793,0.5000,2.0000,2.0000,0.6667,0.0800
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,d722ffec-cb10-45da-befc-3b7458863572,0.0000,8.8538,1.0000,0.0000,0.0000,0.0000,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,08da8d11-8b6f-47e6-81e0-0963d7ad3da4,0.0000,7.8645,1.0000,0.0000,0.0000,0.0000,0.2174
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,e0f7b541-419e-4414-8ad3-fc6647f23b72,2.0000,10.8960,0.5000,2.0000,2.0000,0.0000,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,80a9e1da-96e2-4114-a0a8-e18086e7da9b,0.0000,6.8670,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,10c475d7-eb75-4a0f-8ec6-de4fe54142ed,0.0000,5.9490,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,5e2e7f48-e6d2-4d88-96af-5b18724aafad,0.0000,6.0981,1.0000,0.0000,0.0000,0.0000,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,eca0ef3c-dbfc-4391-a1eb-339ba4d2a82e,0.0000,4.1392,1.0000,0.0000,0.0000,0.6667,0.1154
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,6dc8d981-0a3d-4461-90ab-11fa1c9ec1da,0.0000,0.4372,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,328e5343-e976-488c-bf14-a30268621841,0.0000,3.5987,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,43c78079-ff88-44ea-aa1e-4b9ed94d536c,0.0000,7.7476,1.0000,0.0000,0.0000,0.6667,0.0870
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,fa6ecf81-48b4-4a6c-b5b5-71cd75acb29e,2.0000,10.7278,0.5000,2.0000,2.0000,0.6667,0.1786
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,8169d177-40e8-4c5c-af1f-0fc39a0dde0e,0.0000,9.4175,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,2d226ec9-f908-4d16-8880-273e7653815f,0.0000,9.3739,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,ef44e94c-8c97-4637-bddc-0bd1e0e86ba2,2.0000,7.3071,0.5000,2.0000,2.0000,0.0000,0.0800
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,23529de5-e09c-4bb4-8b9d-c43f269eda07,0.0000,14.2830,1.0000,0.0000,0.0000,0.6667,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,be25013e-4d07-4542-b016-43be097f1c69,0.0000,3.4624,1.0000,0.0000,0.0000,0.0000,0.0000
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,032c3188-b908-41b0-8c9f-cad468487425,0.0000,9.7919,1.0000,0.0000,0.0000,0.0000,0.1154
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,2c14a5a0-7973-4c51-b110-aaa1eadda233,0.0000,5.0160,1.0000,0.0000,0.0000,0.0000,0.1304
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,0b51b4e0-6599-4643-b66b-4734c4da0139,2.0000,9.5078,0.5000,2.0000,2.0000,0.6667,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,a41afa50-af78-4d35-b287-1472bceecd7a,2.0000,8.6140,0.5000,2.0000,2.0000,0.0000,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,33cc7af9-4489-4b3a-98f3-22346fc63f32,2.0000,8.7893,0.5000,2.0000,2.0000,0.6667,0.0800
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,b48e2188-35a7-40d0-8629-ec5284eeec70,2.0000,6.9988,0.5000,2.0000,2.0000,0.0000,0.1481
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,49adf182-8855-47e4-8866-f673f2b8d0bc,0.0000,13.6983,1.0000,0.0000,0.0000,0.6667,0.0435
81091e0f-cfd2-47e2-87d2-1d8ee82f33c9,df100231-12ea-4b24-8abf-9148301cd4ca,2.0000,9.7029,0.5000,2.0000,2.0000,0.6667,0.2813
