event_type,seed,swept_weight,weight_value,event_id,selected_npc,selected_role,distance_m,had_los,state_score,agree_with_baseline
RoomBreached,42,Role,1.5,20,WSNPC_06,Guard,13.97,1,0.80,1
RoomBreached,42,Role,1.5,21,WSNPC_00,Guard,14.67,1,1.00,1
RoomBreached,42,Role,1.5,22,WSNPC_00,Guard,14.02,0,1.00,1
RoomBreached,42,Role,1.5,23,WSNPC_06,Guard,4.50,0,0.80,0
RoomBreached,42,Role,1.5,24,WSNPC_06,Guard,17.73,1,0.80,1
RoomBreached,42,Role,1.5,25,WSNPC_06,Guard,13.74,1,0.80,1
RoomBreached,42,Role,1.5,26,WSNPC_03,Guard,23.02,1,0.20,1
RoomBreached,42,Role,1.5,27,WSNPC_00,Guard,13.12,0,1.00,1
RoomBreached,42,Role,1.5,28,WSNPC_00,Guard,6.42,1,1.00,1
RoomBreached,42,Role,1.5,29,WSNPC_00,Guard,6.16,1,1.00,1
RoomBreached,42,Role,1.5,30,WSNPC_00,Guard,20.08,0,1.00,1
RoomBreached,42,Role,1.5,31,WSNPC_00,Guard,3.22,1,1.00,1
RoomBreached,42,Role,1.5,32,WSNPC_00,Guard,24.76,1,1.00,1
RoomBreached,42,Role,1.5,33,WSNPC_06,Guard,2.12,1,0.80,1
RoomBreached,42,Role,1.5,34,WSNPC_00,Guard,3.28,1,1.00,1
RoomBreached,42,Role,1.5,35,WSNPC_00,Guard,8.86,1,1.00,1
RoomBreached,42,Role,1.5,36,WSNPC_03,Guard,12.03,1,0.20,1
RoomBreached,42,Role,1.5,37,WSNPC_06,Guard,2.54,1,0.80,1
RoomBreached,42,Role,1.5,38,WSNPC_03,Guard,17.44,1,0.20,1
RoomBreached,42,Role,1.5,39,WSNPC_03,Guard,7.84,1,0.20,1
RoomBreached,42,Role,1.5,40,WSNPC_03,Guard,23.87,1,0.20,1
RoomBreached,42,Role,1.5,41,WSNPC_00,Guard,10.42,1,1.00,1
RoomBreached,42,Role,1.5,42,WSNPC_00,Guard,1.43,1,1.00,1
RoomBreached,42,Role,1.5,43,WSNPC_06,Guard,12.71,1,0.80,1
RoomBreached,42,Role,1.5,44,WSNPC_03,Guard,14.14,1,0.20,1
RoomBreached,42,Role,1.5,45,WSNPC_00,Guard,15.59,1,1.00,1
RoomBreached,42,Role,1.5,46,WSNPC_06,Guard,11.91,1,0.80,1
RoomBreached,42,Role,1.5,47,WSNPC_03,Guard,15.57,1,0.20,1
RoomBreached,42,Role,1.5,48,WSNPC_00,Guard,16.20,1,1.00,1
RoomBreached,42,Role,1.5,49,WSNPC_00,Guard,4.67,1,1.00,1
RoomBreached,42,Role,1.5,50,WSNPC_03,Guard,15.21,1,0.20,1
RoomBreached,42,Role,1.5,51,WSNPC_00,Guard,3.54,1,1.00,1
RoomBreached,42,Role,1.5,52,WSNPC_03,Guard,16.89,1,0.20,1
RoomBreached,42,Role,1.5,53,WSNPC_00,Guard,19.37,0,1.00,1
RoomBreached,42,Role,1.5,54,WSNPC_00,Guard,12.46,0,1.00,1
RoomBreached,42,Role,1.5,55,WSNPC_06,Guard,11.92,1,0.80,1
RoomBreached,42,Role,1.5,56,WSNPC_00,Guard,7.51,0,1.00,1
RoomBreached,42,Role,1.5,57,WSNPC_00,Guard,9.78,1,1.00,1
RoomBreached,42,Role,1.5,58,WSNPC_06,Guard,11.99,1,0.80,1
RoomBreached,42,Role,1.5,59,WSNPC_03,Guard,13.98,1,0.20,1
RoomBreached,42,Role,1.5,60,WSNPC_00,Guard,6.17,1,1.00,1
RoomBreached,42,Role,1.5,61,WSNPC_03,Guard,22.71,1,0.20,1
RoomBreached,42,Role,1.5,62,WSNPC_00,Guard,7.43,1,1.00,1
RoomBreached,42,Role,1.5,63,WSNPC_00,Guard,22.51,1,1.00,1
RoomBreached,42,Role,1.5,64,WSNPC_00,Guard,16.83,0,1.00,1
RoomBreached,42,Role,1.5,65,WSNPC_03,Guard,4.32,1,0.20,1
RoomBreached,42,Role,1.5,66,WSNPC_06,Guard,9.42,1,0.80,1
RoomBreached,42,Role,1.5,67,WSNPC_00,Guard,14.93,0,1.00,1
RoomBreached,42,Role,1.5,68,WSNPC_03,Guard,19.45,1,0.20,1
RoomBreached,42,Role,1.5,69,WSNPC_00,Guard,21.48,1,1.00,1
RoomBreached,42,Role,1.5,70,WSNPC_03,Guard,20.88,1,0.20,1
RoomBreached,42,Role,1.5,71,WSNPC_06,Guard,9.60,1,0.80,1
RoomBreached,42,Role,1.5,72,WSNPC_03,Guard,5.10,1,0.20,1
RoomBreached,42,Role,1.5,73,WSNPC_00,Guard,1.45,1,1.00,1
RoomBreached,42,Role,1.5,74,WSNPC_06,Guard,3.50,1,0.80,1
RoomBreached,42,Role,1.5,75,WSNPC_00,Guard,11.13,1,1.00,1
RoomBreached,42,Role,1.5,76,WSNPC_03,Guard,17.62,1,0.20,1
RoomBreached,42,Role,1.5,77,WSNPC_00,Guard,13.53,0,1.00,1
RoomBreached,42,Role,1.5,78,WSNPC_00,Guard,21.76,1,1.00,1
RoomBreached,42,Role,1.5,79,WSNPC_00,Guard,16.22,1,1.00,1
RoomBreached,42,Role,1.5,80,WSNPC_00,Guard,20.00,1,1.00,1
RoomBreached,42,Role,1.5,81,WSNPC_00,Guard,19.20,1,1.00,1
RoomBreached,42,Role,1.5,82,WSNPC_03,Guard,9.89,1,0.20,1
RoomBreached,42,Role,1.5,83,WSNPC_00,Guard,8.06,1,1.00,1
RoomBreached,42,Role,1.5,84,WSNPC_00,Guard,25.74,1,1.00,1
RoomBreached,42,Role,1.5,85,WSNPC_00,Guard,6.74,1,1.00,1
RoomBreached,42,Role,1.5,86,WSNPC_00,Guard,15.67,0,1.00,1
RoomBreached,42,Role,1.5,87,WSNPC_03,Guard,13.29,1,0.20,1
RoomBreached,42,Role,1.5,88,WSNPC_00,Guard,18.77,1,1.00,1
RoomBreached,42,Role,1.5,89,WSNPC_06,Guard,6.78,1,0.80,1
RoomBreached,42,Role,1.5,90,WSNPC_03,Guard,10.58,1,0.20,1
RoomBreached,42,Role,1.5,91,WSNPC_03,Guard,18.21,1,0.20,1
RoomBreached,42,Role,1.5,92,WSNPC_00,Guard,1.46,1,1.00,1
RoomBreached,42,Role,1.5,93,WSNPC_00,Guard,12.02,0,1.00,1
RoomBreached,42,Role,1.5,94,WSNPC_00,Guard,15.78,1,1.00,1
RoomBreached,42,Role,1.5,95,WSNPC_06,Guard,13.06,1,0.80,1
RoomBreached,42,Role,1.5,96,WSNPC_00,Guard,22.55,1,1.00,1
RoomBreached,42,Role,1.5,97,WSNPC_00,Guard,24.60,1,1.00,1
RoomBreached,42,Role,1.5,98,WSNPC_00,Guard,12.79,1,1.00,1
RoomBreached,42,Role,1.5,99,WSNPC_00,Guard,25.73,1,1.00,1
RoomBreached,42,Role,2.0,0,WSNPC_00,Guard,5.52,1,1.00,1
RoomBreached,42,Role,2.0,1,WSNPC_00,Guard,13.80,1,1.00,1
RoomBreached,42,Role,2.0,2,WSNPC_00,Guard,8.13,1,1.00,1
RoomBreached,42,Role,2.0,3,WSNPC_06,Guard,16.99,1,0.80,1
RoomBreached,42,Role,2.0,4,WSNPC_00,Guard,12.77,1,1.00,1
RoomBreached,42,Role,2.0,5,WSNPC_03,Guard,21.26,1,0.20,1
RoomBreached,42,Role,2.0,6,WSNPC_03,Guard,20.94,1,0.20,1
RoomBreached,42,Role,2.0,7,WSNPC_03,Guard,0.96,1,0.20,1
RoomBreached,42,Role,2.0,8,WSNPC_00,Guard,14.76,0,1.00,1
RoomBreached,42,Role,2.0,9,WSNPC_00,Guard,17.11,0,1.00,1
RoomBreached,42,Role,2.0,10,WSNPC_00,Guard,6.16,1,1.00,1
RoomBreached,42,Role,2.0,11,WSNPC_03,Guard,10.44,1,0.20,1
RoomBreached,42,Role,2.0,12,WSNPC_00,Guard,7.70,1,1.00,1
RoomBreached,42,Role,2.0,13,WSNPC_00,Guard,15.94,0,1.00,1
RoomBreached,42,Role,2.0,14,WSNPC_03,Guard,21.75,1,0.20,1
RoomBreached,42,Role,2.0,15,WSNPC_00,Guard,1.47,1,1.00,1
RoomBreached,42,Role,2.0,16,WSNPC_03,Guard,16.22,1,0.20,1
RoomBreached,42,Role,2.0,17,WSNPC_03,Guard,13.66,1,0.20,1
RoomBreached,42,Role,2.0,18,WSNPC_00,Guard,16.00,0,1.00,1
RoomBreached,42,Role,2.0,19,WSNPC_00,Guard,11.41,0,1.00,1
RoomBreached,42,Role,2.0,20,WSNPC_06,Guard,13.97,1,0.80,1
RoomBreached,42,Role,2.0,21,WSNPC_00,Guard,14.67,1,1.00,1
RoomBreached,42,Role,2.0,22,WSNPC_00,Guard,14.02,0,1.00,1
RoomBreached,42,Role,2.0,23,WSNPC_06,Guard,4.50,0,0.80,0
RoomBreached,42,Role,2.0,24,WSNPC_06,Guard,17.73,1,0.80,1
RoomBreached,42,Role,2.0,25,WSNPC_06,Guard,13.74,1,0.80,1
RoomBreached,42,Role,2.0,26,WSNPC_03,Guard,23.02,1,0.20,1
RoomBreached,42,Role,2.0,27,WSNPC_00,Guard,13.12,0,1.00,1
RoomBreached,42,Role,2.0,28,WSNPC_00,Guard,6.42,1,1.00,1
RoomBreached,42,Role,2.0,29,WSNPC_00,Guard,6.16,1,1.00,1
RoomBreached,42,Role,2.0,30,WSNPC_00,Guard,20.08,0,1.00,1
RoomBreached,42,Role,2.0,31,WSNPC_00,Guard,3.22,1,1.00,1
RoomBreached,42,Role,2.0,32,WSNPC_00,Guard,24.76,1,1.00,1
RoomBreached,42,Role,2.0,33,WSNPC_06,Guard,2.12,1,0.80,1
RoomBreached,42,Role,2.0,34,WSNPC_00,Guard,3.28,1,1.00,1
RoomBreached,42,Role,2.0,35,WSNPC_00,Guard,8.86,1,1.00,1
RoomBreached,42,Role,2.0,36,WSNPC_03,Guard,12.03,1,0.20,1
RoomBreached,42,Role,2.0,37,WSNPC_06,Guard,2.54,1,0.80,1
RoomBreached,42,Role,2.0,38,WSNPC_03,Guard,17.44,1,0.20,1
RoomBreached,42,Role,2.0,39,WSNPC_03,Guard,7.84,1,0.20,1
RoomBreached,42,Role,2.0,40,WSNPC_03,Guard,23.87,1,0.20,1
RoomBreached,42,Role,2.0,41,WSNPC_00,Guard,10.42,1,1.00,1
RoomBreached,42,Role,2.0,42,WSNPC_00,Guard,1.43,1,1.00,1
RoomBreached,42,Role,2.0,43,WSNPC_06,Guard,12.71,1,0.80,1
RoomBreached,42,Role,2.0,44,WSNPC_03,Guard,14.14,1,0.20,1
RoomBreached,42,Role,2.0,45,WSNPC_00,Guard,15.59,1,1.00,1
RoomBreached,42,Role,2.0,46,WSNPC_06,Guard,11.91,1,0.80,1
RoomBreached,42,Role,2.0,47,WSNPC_03,Guard,15.57,1,0.20,1
RoomBreached,42,Role,2.0,48,WSNPC_00,Guard,16.20,1,1.00,1
RoomBreached,42,Role,2.0,49,WSNPC_00,Guard,4.67,1,1.00,1
RoomBreached,42,Role,2.0,50,WSNPC_03,Guard,15.21,1,0.20,1
RoomBreached,42,Role,2.0,51,WSNPC_00,Guard,3.54,1,1.00,1
RoomBreached,42,Role,2.0,52,WSNPC_03,Guard,16.89,1,0.20,1
RoomBreached,42,Role,2.0,53,WSNPC_00,Guard,19.37,0,1.00,1
RoomBreached,42,Role,2.0,54,WSNPC_00,Guard,12.46,0,1.00,1
RoomBreached,42,Role,2.0,55,WSNPC_06,Guard,11.92,1,0.80,1
RoomBreached,42,Role,2.0,56,WSNPC_00,Guard,7.51,0,1.00,1
RoomBreached,42,Role,2.0,57,WSNPC_00,Guard,9.78,1,1.00,1
RoomBreached,42,Role,2.0,58,WSNPC_06,Guard,11.99,1,0.80,1
RoomBreached,42,Role,2.0,59,WSNPC_03,Guard,13.98,1,0.20,1
RoomBreached,42,Role,2.0,60,WSNPC_00,Guard,6.17,1,1.00,1
RoomBreached,42,Role,2.0,61,WSNPC_03,Guard,22.71,1,0.20,1
RoomBreached,42,Role,2.0,62,WSNPC_00,Guard,7.43,1,1.00,1
RoomBreached,42,Role,2.0,63,WSNPC_00,Guard,22.51,1,1.00,1
RoomBreached,42,Role,2.0,64,WSNPC_00,Guard,16.83,0,1.00,1
RoomBreached,42,Role,2.0,65,WSNPC_03,Guard,4.32,1,0.20,1
RoomBreached,42,Role,2.0,66,WSNPC_06,Guard,9.42,1,0.80,1
RoomBreached,42,Role,2.0,67,WSNPC_00,Guard,14.93,0,1.00,1
RoomBreached,42,Role,2.0,68,WSNPC_03,Guard,19.45,1,0.20,1
RoomBreached,42,Role,2.0,69,WSNPC_00,Guard,21.48,1,1.00,1
RoomBreached,42,Role,2.0,70,WSNPC_03,Guard,20.88,1,0.20,1
RoomBreached,42,Role,2.0,71,WSNPC_06,Guard,9.60,1,0.80,1
RoomBreached,42,Role,2.0,72,WSNPC_03,Guard,5.10,1,0.20,1
RoomBreached,42,Role,2.0,73,WSNPC_00,Guard,1.45,1,1.00,1
RoomBreached,42,Role,2.0,74,WSNPC_06,Guard,3.50,1,0.80,1
RoomBreached,42,Role,2.0,75,WSNPC_00,Guard,11.13,1,1.00,1
RoomBreached,42,Role,2.0,76,WSNPC_03,Guard,17.62,1,0.20,1
RoomBreached,42,Role,2.0,77,WSNPC_00,Guard,13.53,0,1.00,1
RoomBreached,42,Role,2.0,78,WSNPC_00,Guard,21.76,1,1.00,1
RoomBreached,42,Role,2.0,79,WSNPC_00,Guard,16.22,1,1.00,1
RoomBreached,42,Role,2.0,80,WSNPC_00,Guard,20.00,1,1.00,1
RoomBreached,42,Role,2.0,81,WSNPC_00,Guard,19.20,1,1.00,1
RoomBreached,42,Role,2.0,82,WSNPC_03,Guard,9.89,1,0.20,1
RoomBreached,42,Role,2.0,83,WSNPC_00,Guard,8.06,1,1.00,1
RoomBreached,42,Role,2.0,84,WSNPC_00,Guard,25.74,1,1.00,1
RoomBreached,42,Role,2.0,85,WSNPC_00,Guard,6.74,1,1.00,1
RoomBreached,42,Role,2.0,86,WSNPC_00,Guard,15.67,0,1.00,1
RoomBreached,42,Role,2.0,87,WSNPC_03,Guard,13.29,1,0.20,1
RoomBreached,42,Role,2.0,88,WSNPC_00,Guard,18.77,1,1.00,1
RoomBreached,42,Role,2.0,89,WSNPC_06,Guard,6.78,1,0.80,1
RoomBreached,42,Role,2.0,90,WSNPC_03,Guard,10.58,1,0.20,1
RoomBreached,42,Role,2.0,91,WSNPC_03,Guard,18.21,1,0.20,1
RoomBreached,42,Role,2.0,92,WSNPC_00,Guard,1.46,1,1.00,1
RoomBreached,42,Role,2.0,93,WSNPC_00,Guard,12.02,0,1.00,1
RoomBreached,42,Role,2.0,94,WSNPC_00,Guard,15.78,1,1.00,1
RoomBreached,42,Role,2.0,95,WSNPC_06,Guard,13.06,1,0.80,1
RoomBreached,42,Role,2.0,96,WSNPC_00,Guard,22.55,1,1.00,1
RoomBreached,42,Role,2.0,97,WSNPC_00,Guard,24.60,1,1.00,1
RoomBreached,42,Role,2.0,98,WSNPC_00,Guard,12.79,1,1.00,1
RoomBreached,42,Role,2.0,99,WSNPC_00,Guard,25.73,1,1.00,1
RoomBreached,42,Role,3.0,0,WSNPC_00,Guard,5.52,1,1.00,1
RoomBreached,42,Role,3.0,1,WSNPC_00,Guard,13.80,1,1.00,1
RoomBreached,42,Role,3.0,2,WSNPC_00,Guard,8.13,1,1.00,1
RoomBreached,42,Role,3.0,3,WSNPC_06,Guard,16.99,1,0.80,1
RoomBreached,42,Role,3.0,4,WSNPC_00,Guard,12.77,1,1.00,1
RoomBreached,42,Role,3.0,5,WSNPC_03,Guard,21.26,1,0.20,1
RoomBreached,42,Role,3.0,6,WSNPC_03,Guard,20.94,1,0.20,1
RoomBreached,42,Role,3.0,7,WSNPC_03,Guard,0.96,1,0.20,1
RoomBreached,42,Role,3.0,8,WSNPC_00,Guard,14.76,0,1.00,1
RoomBreached,42,Role,3.0,9,WSNPC_00,Guard,17.11,0,1.00,1
RoomBreached,42,Role,3.0,10,WSNPC_00,Guard,6.16,1,1.00,1
RoomBreached,42,Role,3.0,11,WSNPC_03,Guard,10.44,1,0.20,1
RoomBreached,42,Role,3.0,12,WSNPC_00,Guard,7.70,1,1.00,1
RoomBreached,42,Role,3.0,13,WSNPC_00,Guard,15.94,0,1.00,1
RoomBreached,42,Role,3.0,14,WSNPC_03,Guard,21.75,1,0.20,1
RoomBreached,42,Role,3.0,15,WSNPC_00,Guard,1.47,1,1.00,1
RoomBreached,42,Role,3.0,16,WSNPC_03,Guard,16.22,1,0.20,1
RoomBreached,42,Role,3.0,17,WSNPC_03,Guard,13.66,1,0.20,1
RoomBreached,42,Role,3.0,18,WSNPC_00,Guard,16.00,0,1.00,1
RoomBreached,42,Role,3.0,19,WSNPC_00,Guard,11.41,0,1.00,1
RoomBreached,42,Role,3.0,20,WSNPC_06,Guard,13.97,1,0.80,1
RoomBreached,42,Role,3.0,21,WSNPC_00,Guard,14.67,1,1.00,1
RoomBreached,42,Role,3.0,22,WSNPC_00,Guard,14.02,0,1.00,1
RoomBreached,42,Role,3.0,23,WSNPC_06,Guard,4.50,0,0.80,0
RoomBreached,42,Role,3.0,24,WSNPC_06,Guard,17.73,1,0.80,1
RoomBreached,42,Role,3.0,25,WSNPC_06,Guard,13.74,1,0.80,1
RoomBreached,42,Role,3.0,26,WSNPC_03,Guard,23.02,1,0.20,1
RoomBreached,42,Role,3.0,27,WSNPC_00,Guard,13.12,0,1.00,1
RoomBreached,42,Role,3.0,28,WSNPC_00,Guard,6.42,1,1.00,1
RoomBreached,42,Role,3.0,29,WSNPC_00,Guard,6.16,1,1.00,1
RoomBreached,42,Role,3.0,30,WSNPC_00,Guard,20.08,0,1.00,1
RoomBreached,42,Role,3.0,31,WSNPC_00,Guard,3.22,1,1.00,1
RoomBreached,42,Role,3.0,32,WSNPC_00,Guard,24.76,1,1.00,1
RoomBreached,42,Role,3.0,33,WSNPC_06,Guard,2.12,1,0.80,1
RoomBreached,42,Role,3.0,34,WSNPC_00,Guard,3.28,1,1.00,1
RoomBreached,42,Role,3.0,35,WSNPC_00,Guard,8.86,1,1.00,1
RoomBreached,42,Role,3.0,36,WSNPC_03,Guard,12.03,1,0.20,1
RoomBreached,42,Role,3.0,37,WSNPC_06,Guard,2.54,1,0.80,1
RoomBreached,42,Role,3.0,38,WSNPC_03,Guard,17.44,1,0.20,1
RoomBreached,42,Role,3.0,39,WSNPC_03,Guard,7.84,1,0.20,1
RoomBreached,42,Role,3.0,40,WSNPC_03,Guard,23.87,1,0.20,1
RoomBreached,42,Role,3.0,41,WSNPC_00,Guard,10.42,1,1.00,1
RoomBreached,42,Role,3.0,42,WSNPC_00,Guard,1.43,1,1.00,1
RoomBreached,42,Role,3.0,43,WSNPC_06,Guard,12.71,1,0.80,1
RoomBreached,42,Role,3.0,44,WSNPC_03,Guard,14.14,1,0.20,1
RoomBreached,42,Role,3.0,45,WSNPC_00,Guard,15.59,1,1.00,1
RoomBreached,42,Role,3.0,46,WSNPC_06,Guard,11.91,1,0.80,1
RoomBreached,42,Role,3.0,47,WSNPC_03,Guard,15.57,1,0.20,1
RoomBreached,42,Role,3.0,48,WSNPC_00,Guard,16.20,1,1.00,1
RoomBreached,42,Role,3.0,49,WSNPC_00,Guard,4.67,1,1.00,1
RoomBreached,42,Role,3.0,50,WSNPC_03,Guard,15.21,1,0.20,1
RoomBreached,42,Role,3.0,51,WSNPC_00,Guard,3.54,1,1.00,1
RoomBreached,42,Role,3.0,52,WSNPC_03,Guard,16.89,1,0.20,1
RoomBreached,42,Role,3.0,53,WSNPC_00,Guard,19.37,0,1.00,1
RoomBreached,42,Role,3.0,54,WSNPC_00,Guard,12.46,0,1.00,1
RoomBreached,42,Role,3.0,55,WSNPC_06,Guard,11.92,1,0.80,1
RoomBreached,42,Role,3.0,56,WSNPC_00,Guard,7.51,0,1.00,1
RoomBreached,42,Role,3.0,57,WSNPC_00,Guard,9.78,1,1.00,1
RoomBreached,42,Role,3.0,58,WSNPC_06,Guard,11.99,1,0.80,1
RoomBreached,42,Role,3.0,59,WSNPC_03,Guard,13.98,1,0.20,1
RoomBreached,42,Role,3.0,60,WSNPC_00,Guard,6.17,1,1.00,1
RoomBreached,42,Role,3.0,61,WSNPC_03,Guard,22.71,1,0.20,1
RoomBreached,42,Role,3.0,62,WSNPC_00,Guard,7.43,1,1.00,1
RoomBreached,42,Role,3.0,63,WSNPC_00,Guard,22.51,1,1.00,1
RoomBreached,42,Role,3.0,64,WSNPC_00,Guard,16.83,0,1.00,1
RoomBreached,42,Role,3.0,65,WSNPC_03,Guard,4.32,1,0.20,1
RoomBreached,42,Role,3.0,66,WSNPC_06,Guard,9.42,1,0.80,1
RoomBreached,42,Role,3.0,67,WSNPC_00,Guard,14.93,0,1.00,1
RoomBreached,42,Role,3.0,68,WSNPC_03,Guard,19.45,1,0.20,1
RoomBreached,42,Role,3.0,69,WSNPC_00,Guard,21.48,1,1.00,1
RoomBreached,42,Role,3.0,70,WSNPC_03,Guard,20.88,1,0.20,1
RoomBreached,42,Role,3.0,71,WSNPC_06,Guard,9.60,1,0.80,1
RoomBreached,42,Role,3.0,72,WSNPC_03,Guard,5.10,1,0.20,1
RoomBreached,42,Role,3.0,73,WSNPC_00,Guard,1.45,1,1.00,1
RoomBreached,42,Role,3.0,74,WSNPC_06,Guard,3.50,1,0.80,1
RoomBreached,42,Role,3.0,75,WSNPC_00,Guard,11.13,1,1.00,1
RoomBreached,42,Role,3.0,76,WSNPC_03,Guard,17.62,1,0.20,1
RoomBreached,42,Role,3.0,77,WSNPC_00,Guard,13.53,0,1.00,1
RoomBreached,42,Role,3.0,78,WSNPC_00,Guard,21.76,1,1.00,1
RoomBreached,42,Role,3.0,79,WSNPC_00,Guard,16.22,1,1.00,1
RoomBreached,42,Role,3.0,80,WSNPC_00,Guard,20.00,1,1.00,1
RoomBreached,42,Role,3.0,81,WSNPC_00,Guard,19.20,1,1.00,1
RoomBreached,42,Role,3.0,82,WSNPC_03,Guard,9.89,1,0.20,1
RoomBreached,42,Role,3.0,83,WSNPC_00,Guard,8.06,1,1.00,1
RoomBreached,42,Role,3.0,84,WSNPC_00,Guard,25.74,1,1.00,1
RoomBreached,42,Role,3.0,85,WSNPC_00,Guard,6.74,1,1.00,1
RoomBreached,42,Role,3.0,86,WSNPC_00,Guard,15.67,0,1.00,1
RoomBreached,42,Role,3.0,87,WSNPC_03,Guard,13.29,1,0.20,1
RoomBreached,42,Role,3.0,88,WSNPC_00,Guard,18.77,1,1.00,1
RoomBreached,42,Role,3.0,89,WSNPC_06,Guard,6.78,1,0.80,1
RoomBreached,42,Role,3.0,90,WSNPC_03,Guard,10.58,1,0.20,1
RoomBreached,42,Role,3.0,91,WSNPC_03,Guard,18.21,1,0.20,1
RoomBreached,42,Role,3.0,92,WSNPC_00,Guard,1.46,1,1.00,1
RoomBreached,42,Role,3.0,93,WSNPC_00,Guard,12.02,0,1.00,1
RoomBreached,42,Role,3.0,94,WSNPC_00,Guard,15.78,1,1.00,1
RoomBreached,42,Role,3.0,95,WSNPC_06,Guard,13.06,1,0.80,1
RoomBreached,42,Role,3.0,96,WSNPC_00,Guard,22.55,1,1.00,1
RoomBreached,42,Role,3.0,97,WSNPC_00,Guard,24.60,1,1.00,1
RoomBreached,42,Role,3.0,98,WSNPC_00,Guard,12.79,1,1.00,1
RoomBreached,42,Role,3.0,99,WSNPC_00,Guard,25.73,1,1.00,1
RoomBreached,42,Role,4.0,0,WSNPC_00,Guard,5.52,1,1.00,1
RoomBreached,42,Role,4.0,1,WSNPC_00,Guard,13.80,1,1.00,1
RoomBreached,42,Role,4.0,2,WSNPC_00,Guard,8.13,1,1.00,1
RoomBreached,42,Role,4.0,3,WSNPC_06,Guard,16.99,1,0.80,1
RoomBreached,42,Role,4.0,4,WSNPC_00,Guard,12.77,1,1.00,1
RoomBreached,42,Role,4.0,5,WSNPC_03,Guard,21.26,1,0.20,1
RoomBreached,42,Role,4.0,6,WSNPC_03,Guard,20.94,1,0.20,1
RoomBreached,42,Role,4.0,7,WSNPC_03,Guard,0.96,1,0.20,1
RoomBreached,42,Role,4.0,8,WSNPC_00,Guard,14.76,0,1.00,1
RoomBreached,42,Role,4.0,9,WSNPC_00,Guard,17.11,0,1.00,1
RoomBreached,42,Role,4.0,10,WSNPC_00,Guard,6.16,1,1.00,1
RoomBreached,42,Role,4.0,11,WSNPC_03,Guard,10.44,1,0.20,1
RoomBreached,42,Role,4.0,12,WSNPC_00,Guard,7.70,1,1.00,1
RoomBreached,42,Role,4.0,13,WSNPC_00,Guard,15.94,0,1.00,1
RoomBreached,42,Role,4.0,14,WSNPC_03,Guard,21.75,1,0.20,1
RoomBreached,42,Role,4.0,15,WSNPC_00,Guard,1.47,1,1.00,1
RoomBreached,42,Role,4.0,16,WSNPC_03,Guard,16.22,1,0.20,1
RoomBreached,42,Role,4.0,17,WSNPC_03,Guard,13.66,1,0.20,1
RoomBreached,42,Role,4.0,18,WSNPC_00,Guard,16.00,0,1.00,1
RoomBreached,42,Role,4.0,19,WSNPC_00,Guard,11.41,0,1.00,1
RoomBreached,42,Role,4.0,20,WSNPC_06,Guard,13.97,1,0.80,1
RoomBreached,42,Role,4.0,21,WSNPC_00,Guard,14.67,1,1.00,1
RoomBreached,42,Role,4.0,22,WSNPC_00,Guard,14.02,0,1.00,1
RoomBreached,42,Role,4.0,23,WSNPC_06,Guard,4.50,0,0.80,0
RoomBreached,42,Role,4.0,24,WSNPC_06,Guard,17.73,1,0.80,1
RoomBreached,42,Role,4.0,25,WSNPC_06,Guard,13.74,1,0.80,1
RoomBreached,42,Role,4.0,26,WSNPC_03,Guard,23.02,1,0.20,1
RoomBreached,42,Role,4.0,27,WSNPC_00,Guard,13.12,0,1.00,1
RoomBreached,42,Role,4.0,28,WSNPC_00,Guard,6.42,1,1.00,1
RoomBreached,42,Role,4.0,29,WSNPC_00,Guard,6.16,1,1.00,1
RoomBreached,42,Role,4.0,30,WSNPC_00,Guard,20.08,0,1.00,1
RoomBreached,42,Role,4.0,31,WSNPC_00,Guard,3.22,1,1.00,1
RoomBreached,42,Role,4.0,32,WSNPC_00,Guard,24.76,1,1.00,1
RoomBreached,42,Role,4.0,33,WSNPC_06,Guard,2.12,1,0.80,1
RoomBreached,42,Role,4.0,34,WSNPC_00,Guard,3.28,1,1.00,1
RoomBreached,42,Role,4.0,35,WSNPC_00,Guard,8.86,1,1.00,1
RoomBreached,42,Role,4.0,36,WSNPC_03,Guard,12.03,1,0.20,1
RoomBreached,42,Role,4.0,37,WSNPC_06,Guard,2.54,1,0.80,1
RoomBreached,42,Role,4.0,38,WSNPC_03,Guard,17.44,1,0.20,1
RoomBreached,42,Role,4.0,39,WSNPC_03,Guard,7.84,1,0.20,1
RoomBreached,42,Role,4.0,40,WSNPC_03,Guard,23.87,1,0.20,1
RoomBreached,42,Role,4.0,41,WSNPC_00,Guard,10.42,1,1.00,1
RoomBreached,42,Role,4.0,42,WSNPC_00,Guard,1.43,1,1.00,1
RoomBreached,42,Role,4.0,43,WSNPC_06,Guard,12.71,1,0.80,1
RoomBreached,42,Role,4.0,44,WSNPC_03,Guard,14.14,1,0.20,1
RoomBreached,42,Role,4.0,45,WSNPC_00,Guard,15.59,1,1.00,1
RoomBreached,42,Role,4.0,46,WSNPC_06,Guard,11.91,1,0.80,1
RoomBreached,42,Role,4.0,47,WSNPC_03,Guard,15.57,1,0.20,1
RoomBreached,42,Role,4.0,48,WSNPC_00,Guard,16.20,1,1.00,1
RoomBreached,42,Role,4.0,49,WSNPC_00,Guard,4.67,1,1.00,1
RoomBreached,42,Role,4.0,50,WSNPC_03,Guard,15.21,1,0.20,1
RoomBreached,42,Role,4.0,51,WSNPC_00,Guard,3.54,1,1.00,1
